flight@query	查询郑州到上海的航班。	o o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o o
poetry@query	你给我念一首李白的诗。	o o o o o o b-author i-author o o o
video@query	看东方	o b-name i-name
video@query	有你才幸福	b-name i-name i-name i-name i-name
poetry@default	念首诗听一下。	o o o o o o o
website@open	四川新闻网	b-name i-name i-name i-name i-name
radio@launch	请帮我调频97.5湖南人民广播电台文艺台	o o o o o b-code i-code i-code i-code b-name i-name i-name i-name i-name i-name i-name i-name i-name i-name i-name
poetry@query	那就来一首李白的诗词吗？	o o o o o b-author i-author o o o o o
cookbook@query	制作酸梅汤怎么做？	o o b-dishname i-dishname i-dishname o o o o
cinemas@query	离我最近的电影院。	o o o o o o o o o
email@reply	我要答复邮件	o o o o o o
music@play	给我来一首，相见恨晚的音乐。	o o o o o o b-song i-song i-song i-song o o o o
cookbook@query	腊鱼头怎么做？	b-dishname i-dishname i-dishname o o o o
map@route	从这里去科大讯飞如何去	o o o o b-endloc_poi i-endloc_poi i-endloc_poi i-endloc_poi o o o
video@query	搜索下绿巨人	o o o b-name i-name i-name
translation@translation	翻译慷慨激昂	o o b-content i-content i-content i-content
cinemas@query	查询恒光电影院即将上映的电影	o o b-theatre i-theatre i-theatre i-theatre i-theatre o o o o o o o
video@query	陈真	b-name i-name
app@launch	打开uc浏览器	o o b-name i-name i-name i-name i-name
cinemas@query	最近有什么热门的电影？	o o o o o o o o o o o
video@query	动作电影	b-tag i-tag b-category i-category
map@position	宁波机场在哪里	b-location_city i-location_city b-location_poi i-location_poi o o o
video@query	金瓶梅	b-name i-name i-name
cookbook@query	火腿肠怎么炒好吃	b-ingredient i-ingredient i-ingredient o o o o o
translation@translation	橙子的英文怎么说	b-content i-content o b-target i-target o o o
bus@query	从无锡市到西安市的汽车。	o b-src i-src i-src o b-dest i-dest i-dest o o o o
app@launch	打开汽车之家	o o b-name i-name i-name i-name
health@query	湿疹怎么处理？	b-keyword i-keyword o o o o o
email@replay_all	我想全部回应	o o o o o o
health@query	唇腭裂。	b-keyword i-keyword i-keyword o
message@send	给黄尚君发短信	o b-name i-name i-name o o o
video@query	整人专家的电影	b-name i-name i-name i-name o b-category i-category
cookbook@query	金酱肉丝的做法	b-dishname i-dishname i-dishname i-dishname o o o
map@position	搜索凤凰古城位置	o o b-location_poi i-location_poi i-location_poi i-location_poi o o
cookbook@query	青鱼的做法。	b-ingredient i-ingredient o o o o
music@play	听时间煮雨这首歌	o b-song i-song i-song i-song o o o
stock@query	科大讯飞股票价格	b-name i-name i-name i-name o o o o
cookbook@query	好吧，我想知道稻香排骨是怎么做的？	o o o o o o o b-dishname i-dishname i-dishname i-dishname o o o o o o
telephone@dial	我想打电话给李四	o o o o o o b-name i-name
flight@query	八月十一日从厦门飞往上海的航班	b-startdate_date i-startdate_date i-startdate_date i-startdate_date i-startdate_date o b-startloc_city i-startloc_city o o b-endloc_city i-endloc_city o o o
epg@query	那中央六台明天演什么节目	o b-tvchannel i-tvchannel i-tvchannel i-tvchannel b-datetime_date i-datetime_date o o o o o
video@query	下半年的电视剧	b-datetime_date i-datetime_date i-datetime_date o b-category i-category i-category
cookbook@query	凉皮的制作方法。	b-dishname i-dishname o o o o o o
video@query	蓝精灵电影	b-name i-name i-name b-category i-category
poetry@query	读一首毛泽东的诗。	o o o b-author i-author i-author o o o
cookbook@query	酱油鸡。	b-dishname i-dishname i-dishname o
epg@query	我回去看昨天晚上播出的爸爸去哪儿31频道	o o o o b-datetime_date i-datetime_date b-datetime_time i-datetime_time o o o b-name i-name i-name i-name i-name b-code i-code o o
epg@query	我昨天晚上的今日关注	o b-datetime_date i-datetime_date b-datetime_time i-datetime_time o b-name i-name i-name i-name
music@play	来一首隐形的翅膀。	o o o b-song i-song i-song i-song i-song o
flight@query	阜阳到温州的航班	b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
cookbook@query	蒜苔的做法	b-ingredient i-ingredient o o o
epg@query	四川卫视频道的节目单	b-tvchannel i-tvchannel i-tvchannel i-tvchannel o o o o o o
news@play	关于钓鱼岛的新闻进展	o o b-keyword i-keyword i-keyword o o o o o
stock@query	平安保险的股票价格	b-name i-name i-name i-name o o o o o
app@launch	打开应用程序钱包	o o o o o o b-name i-name
video@query	我是说我要看一起又看流星雨	o o o o o o b-name i-name i-name i-name i-name i-name i-name
train@query	姜堰到南京的火车	b-startloc_area i-startloc_area o b-endloc_city i-endloc_city o o o
music@play	我想亲亲我的宝贝这首歌	o o b-song i-song i-song i-song i-song i-song o o o
flight@query	7月30号去深圳的航班。	b-startdate_date i-startdate_date i-startdate_date i-startdate_date i-startdate_date o b-endloc_city i-endloc_city o o o o
message@send	发短信给王曼希望你幸福	o o o o b-name i-name o o o o o
health@query	怎么治感冒？	o o o b-keyword i-keyword o
train@query	帮我查一下淮安到石家庄的火车	o o o o o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city i-endloc_city o o o
cookbook@query	酸菜鱼怎么做啊	b-dishname i-dishname i-dishname o o o o
map@route	从新加坡花园怎么去宁溪路	o b-startloc_poi i-startloc_poi i-startloc_poi i-startloc_poi i-startloc_poi o o o b-endloc_poi i-endloc_poi i-endloc_poi
flight@query	上海飞往北京的航班	b-startloc_city i-startloc_city o o b-endloc_city i-endloc_city o o o
cookbook@query	蒜茄子怎么做？	b-dishname i-dishname i-dishname o o o o
website@open	打开昆明三六零手机网	o o b-name i-name i-name i-name i-name i-name i-name i-name
music@play	我想听只对你有感觉	o o o b-song i-song i-song i-song i-song i-song
video@query	小破孩动画片	b-name i-name i-name b-tag i-tag b-category
tvchannel@play	吉林电视台	b-name i-name i-name i-name i-name
music@play	随便给我放几首歌	o o o o o o o o
stock@query	中海油服股票	b-name i-name i-name i-name o o
train@query	厦门到福建建阳的火车是几点呢	b-startloc_city i-startloc_city o b-endloc_province i-endloc_province b-endloc_area i-endloc_area o o o o o o o
epg@query	搜一下今天中午开始放郭的秀	o o o b-datetime_date i-datetime_date b-datetime_time i-datetime_time o o o b-name i-name i-name
stock@query	科大讯飞的股价如何	b-name i-name i-name i-name o o o o o
epg@query	贵州卫视今晚看什么电视剧？	b-tvchannel i-tvchannel i-tvchannel i-tvchannel b-datetime_time i-datetime_time o o o b-category i-category i-category o
news@play	查一下今天早上的新闻。	o o o b-datetime_date i-datetime_date b-datetime_time i-datetime_time o o o o
video@query	妈妈的花样年华	b-name i-name i-name i-name i-name i-name i-name
translation@translation	翻译我是一只狗	o o b-content i-content i-content i-content i-content
train@query	查一下吉安至武汉的火车	o o o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
health@query	痛经。	b-keyword i-keyword o
website@open	新浪汽车	b-name i-name i-name i-name
telephone@dial	打电话陈雪莉	o o o b-name i-name i-name
cookbook@query	炖鲢鱼怎么做？	b-dishname i-dishname i-dishname o o o o
poetry@query	背一首，纳兰容若的词。	o o o o b-author i-author i-author i-author o o o
epg@query	中央三今天有什么节目	b-tvchannel i-tvchannel i-tvchannel b-datetime_date i-datetime_date o o o o o
video@query	你们什么搞笑剧	o o o o b-category i-category i-category
music@play	放一首音乐给我听	o o o o o o o o
poetry@query	来一首李清照的词	o o o b-author i-author i-author o o
epg@query	中央四频道火箭兜风	b-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel b-name i-name i-name i-name
cookbook@query	鸡爪怎么炒？	b-ingredient i-ingredient o o o o
news@play	看一下今天早上新闻。	o o o b-datetime_date i-datetime_date b-datetime_time i-datetime_time o o o
cookbook@query	帮我找一下凉拌海蜇的做法。	o o o o o b-dishname i-dishname i-dishname i-dishname o o o o
flight@query	帮我查一下明天广州到北京的航班。	o o o o o b-startdate_date i-startdate_date b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o o
cookbook@query	糖醋藕怎么做？	b-dishname i-dishname i-dishname o o o o
map@route	到安徽芜湖怎么走	o b-endloc_province i-endloc_province b-endloc_city i-endloc_city o o o
news@play	播放最近的新闻。	o o b-datetime_date i-datetime_date o o o o
cookbook@query	a排骨怎么做好吃？	o b-ingredient i-ingredient o o o o o o
telephone@dial	打电话给hello word	o o o o b-name i-name i-name i-name i-name i-name i-name i-name i-name i-name
cookbook@query	烧鸭怎么做	b-dishname i-dishname o o o
train@query	明天南京到徐州的火车	b-startdate_date i-startdate_date b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
cinemas@query	最新的热门电影是什么呀？	o o o o o o o o o o o o
poetry@query	搜索一下白居易的诗。	o o o o b-author i-author i-author o o o
poetry@query	火气冲天，下一句是什么？	b-keyword i-keyword i-keyword i-keyword o b-queryfield i-queryfield i-queryfield o o o o
flight@query	从重庆到武汉的航班	o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
video@query	魔幻手机	b-name i-name i-name i-name
stock@riserate_query	宏达高科的股票跌了没有	b-name i-name i-name i-name o o o o o o o
video@query	电视剧粘豆包	b-category i-category i-category b-name i-name i-name
website@open	请打开网页	o o o o o
translation@translation	翻译今天出去玩	o o b-content i-content i-content i-content i-content
cookbook@query	豆腐花的做法。	b-dishname i-dishname i-dishname o o o o
epg@query	12月9日北京卫视节目单	b-datetime_date i-datetime_date i-datetime_date i-datetime_date i-datetime_date b-tvchannel i-tvchannel i-tvchannel i-tvchannel o o o
health@query	贫血怎么治？	b-keyword i-keyword o o o o
epg@query	查查什么时候放百变大咖秀	o o o o o o o b-name i-name i-name i-name i-name
cookbook@query	拌面该怎么做？	b-dishname i-dishname o o o o o
website@open	打开互联网啦	o o o o o o
cookbook@query	红烧排骨怎么做？啊？	b-dishname i-dishname i-dishname i-dishname o o o o o o
health@query	甲亢。	b-keyword i-keyword o
music@play	放首歌听一下你好	o o o o o o o o
map@route	到太湖怎么走	o b-endloc_area i-endloc_area o o o
cookbook@query	意大利面。	b-dishname i-dishname i-dishname i-dishname o
music@play	来一首飞得更高了说完了	o o o b-song i-song i-song i-song o o o o
telephone@query	陈周的电话号码是多少	b-name i-name o o o o o o o o
riddle@query	不是我是说我给你猜个谜语吧！	o o o o o o o o o o b-category i-category o o
lottery@number_query	帮我查一下15选5开奖结果	o o o o o b-name i-name i-name i-name o o o o
flight@query	到北京的飞机。	o b-endloc_city i-endloc_city o o o o
map@position	查一下沿途的科大讯飞	o o o o o o b-location_poi i-location_poi i-location_poi i-location_poi
video@query	恶熊出没	o b-name i-name i-name
video@query	动画片	b-tag i-tag b-category
cookbook@query	嘉兴粽子。	b-dishname i-dishname i-dishname i-dishname o
cookbook@query	来做烧卖。	o o b-dishname i-dishname o
cookbook@query	请告诉我清蒸桂鱼怎么做？	o o o o b-dishname i-dishname i-dishname i-dishname o o o o
news@play	最近有什么热门新闻了。	b-datetime_date i-datetime_date o o o b-category i-category o o o o
riddle@query	搞笑谜语。	b-category i-category i-category i-category o
tvchannel@play	北京二台高清	b-name i-name i-name i-name b-resolution i-resolution
stock@query	腾讯公司的股票	b-name i-name o o o o o
cinemas@query	电影搜索啊！	o o o o o o
bus@query	上海到合肥可以到哪坐车	b-src i-src o b-dest i-dest o o o o o o
translation@translation	你怎么了英文怎么讲	b-content i-content i-content i-content b-target i-target o o o
cookbook@query	土豆的做法	b-ingredient i-ingredient o o o
telephone@dial	呼叫小惠	o o b-name i-name
cookbook@query	怎样给宝宝做胡萝卜泥。	o o o o o o b-dishname i-dishname i-dishname i-dishname o
cookbook@query	红烧肉怎么做？嗯？	b-dishname i-dishname i-dishname o o o o o o
website@open	浏览一下百度	o o o o b-name i-name
cookbook@query	教我煮红烧排骨	o o o b-dishname i-dishname i-dishname i-dishname
health@query	手癣怎么治疗？	b-keyword i-keyword o o o o o
message@send	发信息给陈明哲	o o o o b-name i-name i-name
train@query	我去烟台有高铁吗	o o b-endloc_city i-endloc_city o b-category i-category o
bus@query	太原到广州的车。	b-src i-src o b-dest i-dest o o o
cookbook@query	爆炒猪肝怎么做？	b-dishname i-dishname i-dishname i-dishname o o o o
translation@translation	你好丑用英文怎么说	b-content i-content i-content o b-target i-target o o o
cookbook@query	红烧肉怎么煮啊	b-dishname i-dishname i-dishname o o o o
poetry@query	朗诵李白的静夜思。	o o b-author i-author o b-name i-name i-name o
cookbook@query	四喜丸子怎么做？	b-dishname i-dishname i-dishname i-dishname o o o o
health@query	咳嗽怎么办	b-keyword i-keyword o o o
cookbook@query	做黄焖小土豆怎么做啊？	o o b-dishname i-dishname i-dishname i-dishname o o o o o
tvchannel@play	调到新疆综艺	o o b-name i-name i-name i-name
cookbook@query	红烧土豆怎么烧？	b-dishname i-dishname i-dishname i-dishname o o o o
app@query	搜索结束软件	o o b-name i-name o o
cookbook@query	土豆丝是怎么炒？	b-dishname i-dishname i-dishname o o o o o
tvchannel@play	高尔夫网球	b-name i-name i-name i-name i-name
map@route	我要到徐家汇怎么走	o o o b-endloc_poi i-endloc_poi i-endloc_poi o o o
bus@query	温州到上海的车。	b-src i-src o b-dest i-dest o o o
cookbook@query	凉菜是怎么做的？	b-keyword i-keyword o o o o o o
stock@query	人福医药股票	b-name i-name i-name i-name o o
translation@translation	我不在家英语怎么说	b-content i-content i-content i-content b-target i-target o o o
video@query	请帮我放一下剩女保镖	o o o o o o b-name i-name i-name i-name
app@launch	打开uc浏览器v八	o o b-name i-name i-name i-name i-name i-name i-name
cookbook@query	西红柿炒蛋怎么煮？	b-dishname i-dishname i-dishname i-dishname i-dishname o o o o
app@launch	打开极品飞车	o o b-name i-name i-name i-name
cinemas@date_query	咱们结婚吧什么时候播出	b-name i-name i-name i-name i-name o o o o o o
flight@query	查一下明天合肥到北京的航班。	o o o b-startdate_date i-startdate_date b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o o
poetry@query	搜索腊梅。	o o b-name i-name o
train@query	北京到上海的火车票	b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o o
message@send	发短信给王二白叫她明天过来玩	o o o o b-name i-name i-name o o b-content i-content i-content i-content i-content
epg@query	搜索电视剧爱情悠悠药草香在哪个频道首播？	o o b-category i-category i-category b-name i-name i-name i-name i-name i-name i-name o o o o o o o o
message@send	给夏磊发短信	o b-name i-name o o o
music@play	我想听星月神话	o o o b-song i-song i-song i-song
contacts@query	哦钢结构的电话是多少	b-name i-name i-name i-name o o o o o o
flight@query	查一下明天晚上17点30分从上海飞往珠海三灶机场的飞机	o o o b-startdate_date i-startdate_date o o b-startdate_time i-startdate_time i-startdate_time i-startdate_time i-startdate_time i-startdate_time o b-startloc_city i-startloc_city o o b-endloc_city i-endloc_city b-endloc_poi i-endloc_poi i-endloc_poi i-endloc_poi o o o
tvchannel@play	小c 你好我想看河北卫视	o o o o o o o o b-name i-name i-name i-name
website@open	新蛋网	b-name i-name i-name
video@query	我的幸福	b-name i-name i-name i-name
tvchannel@play	搜索湖南卫视直播。	o o b-name i-name i-name i-name o o o
news@play	请问一下军事新闻。	o o o o b-category i-category o o o
health@query	过敏性鼻炎怎么治疗	b-keyword i-keyword i-keyword i-keyword i-keyword o o o o
translation@translation	茶用英语怎么说呀	b-content o b-target i-target o o o o
cookbook@query	怎么样煮方便面。	o o o b-dishname i-dishname i-dishname i-dishname o
flight@query	九月二十号广州飞北京的航班	b-startdate_date i-startdate_date i-startdate_date i-startdate_date i-startdate_date b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
music@play	来首只爱你一个。	o o b-song i-song i-song i-song i-song o
music@play	来一首我们的歌谣。	o o o b-song i-song i-song i-song i-song o
cookbook@query	红烧排骨怎么做？	b-dishname i-dishname i-dishname i-dishname o o o o
video@query	文艺片	b-tag i-tag b-category
cookbook@query	甜酒怎么做？	b-ingredient i-ingredient o o o o
tvchannel@play	找河南卫视	o b-name i-name i-name i-name
epg@query	查查最近一周cctv-4美洲有放我爱记歌词么	o o b-datetime_date i-datetime_date i-datetime_date i-datetime_date b-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel o o b-name i-name i-name i-name i-name o
news@play	我想跟今天的新闻。	o o o b-datetime_date i-datetime_date o o o o
app@query	帮我找到微信	o o o o b-name i-name
cookbook@query	干锅排骨怎么做？	b-dishname i-dishname i-dishname i-dishname o o o o
train@query	洛阳至西安的火车	b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
cookbook@query	那好，那你告诉我西红柿炒鸡蛋，怎么去做？	o o o o o o o o b-dishname i-dishname i-dishname i-dishname i-dishname i-dishname o o o o o o
cookbook@query	拔丝芋头怎么做	b-dishname i-dishname i-dishname i-dishname o o o
translation@translation	乳房的英语怎么说	b-content i-content o b-target i-target o o o
poetry@query	李白的诗词	b-author i-author o o o
video@query	请帮我打开电影	o o o o o b-category i-category
telephone@dial	给吴方婷打电话	o b-name i-name i-name o o o
cookbook@query	梅菜扣肉怎么做啊？	b-dishname i-dishname i-dishname i-dishname o o o o o
tvchannel@play	东方卫视高清频道	b-name i-name i-name i-name b-resolution i-resolution o o
cookbook@query	怎么做番茄汤	o o o b-dishname i-dishname i-dishname
cookbook@query	求米线怎么做？	o b-ingredient i-ingredient o o o o
telephone@query	老马的电话是多少	b-name i-name o o o o o o
website@open	进你的官网	o b-name i-name i-name i-name
epg@query	湖南卫视放什么节目？	b-tvchannel i-tvchannel i-tvchannel i-tvchannel o o o o o o
lottery@number_query	大乐透中奖号码为	b-name i-name i-name o o o o o
video@query	搜王菲演唱会	o b-artist i-artist b-tag i-tag i-tag
epg@query	今天什么好看电影？	b-datetime_date i-datetime_date o o o o b-category i-category o
cinemas@query	我想知道环球影视明天播放什么电影	o o o o o o o o b-datetime_date i-datetime_date o o o o o o
health@query	烧伤怎么治疗啊？	b-keyword i-keyword o o o o o o
bus@query	济南去聊城的汽车。	b-src i-src o b-dest i-dest o o o o
tvchannel@play	甘肃台	b-name i-name i-name
lottery@number_query	查看双色球开奖	o o b-name i-name i-name o o
flight@query	帮我查一下杭州到长春的飞机航班	o o o o o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o o o
app@launch	打开uc二哦	o o b-name i-name o o
video@query	新水浒传	b-name i-name i-name i-name
message@send	给杨燕姐发短信	o b-name i-name i-name o o o
cookbook@query	红烧带鱼怎么做？你？	b-dishname i-dishname i-dishname i-dishname o o o o o o
news@play	搜索娱乐新闻。	o o b-category i-category o o o
riddle@query	再猜一个谜语。	o o o o b-category i-category o
cookbook@query	怎么做京酱肉丝。	o o o b-dishname i-dishname i-dishname i-dishname o
video@query	看毛泽东在武汉的故事	o b-name i-name i-name i-name i-name i-name i-name i-name i-name
